"","A1SEPA_z","A1PAGE_M2","A1PRSEX","raceA","A1SE2","A1SE3","A1SE4","A1PC1","sibling","CEDUC4cat","A1PC14","A1SE9","A1SE7","A1SE8c","mom_smk","dad_smk","B1PA58","A1SE6","flourish_z","emotion_z","social_z","psych_z","B1SPOSAFz","B1SQ1z","B1SSWBMSz","B1SSWBSIz","B1SSWBAOz","B1SSWBSCz","B1SSWBSAz","B1SPWBA1z","B1SPWBE1z","B1SPWBG1z","B1SPWBR1z","B1SPWBU1z","B1SPWBS1z"
"12",0.154526012710554,40,"a.Male","a.White",1,1,1,1,3,"b.High school",0,4,"e.City",1,0,0,0,"a.Very important",-0.162987663133852,-0.0305055627510969,0.0563958748824965,-0.413648292566909,-0.130067898357208,0.080422695736275,0.583049955581604,-0.934200529475969,-0.315614145169029,0.638173053332853,0.338522999949499,-0.182823294054927,-1.8025418759612,0.252509042165059,-0.483555211277456,1.40062019940863,-0.882528851544308
"13",0.281981006152798,50,"b.Female","a.White",1,1,1,1,4,"a.Less than high school",0,4,"a.Rural",1,0,1,1,"b.Somewhat important",1.184578585086,0.74104086654647,0.763741307864987,1.45715406066499,0.577454946655919,0.73346808860904,0.258493055195909,1.32575223964075,0.290668306427741,1.45717375783483,-0.668540396885192,1.44848561965326,0.993667419032568,1.19085470146868,1.09599308941466,0.813822702215687,0.702538767170462
"14",-1.7572988889231,36,"b.Female","a.White",1,1,1,1,3,"b.High school",0,5,"e.City",1,1,1,1,"c.Not very important",-0.654202174360209,-0.668312105650278,-1.35829499108249,0.417819419980601,-0.601749795032627,-0.57262269713649,-0.715177645961176,-1.43641225594635,-1.83132027416095,0.638173053332853,-1.42383794451121,0.143438488686711,0.0615976540346453,-0.373054730704024,0.0429608889532503,1.10722145081216,0.702538767170462
"15",-2.26711886269207,35,"b.Female","a.White",1,1,1,0,3,"c.Some college",0,7,"b.Small town",1,1,0,1,"b.Somewhat important",0.130431668266239,-0.668312105650278,-0.100791999113613,1.11070918043686,-0.601749795032627,-0.57262269713649,0.258493055195909,-1.68751811918154,1.2000919838229,0.638173053332853,-0.416774547676519,0.795962054169986,-0.559782189297303,1.19085470146868,1.09599308941466,1.10722145081216,0.966716703622924
"16",-0.227838967616176,49,"a.Male","a.White",1,1,1,1,4,"b.High school",0,4,"e.City",1,1,0,0,"b.Somewhat important",0.768405472357696,0.607300980148084,0.763741307864987,0.556397372071852,0.34161399831821,0.73346808860904,0.907606855967298,1.07464637640556,0.593809532226126,0.911173288166846,-0.668540396885192,0.143438488686711,-0.249092267631329,1.19085470146868,0.83273503929931,1.10722145081216,-0.618350915091847
"17",-0.73765894138515,72,"a.Male","a.White",1,1,1,1,1,"c.Some college",0,6,"d.Suburbs",0,0,1,0,"b.Somewhat important",0.837007211915339,0.236974210045675,1.23530492985331,0.625686348117478,0.34161399831821,0.080422695736275,1.55672065673869,0.0702229234647964,0.896950758024511,0.911173288166846,1.09382054757552,-1.16160864227984,0.993667419032568,1.19085470146868,0.0429608889532503,1.40062019940863,0.174182894265538
"18",0.027071019268311,54,"b.Female","a.White",1,1,1,1,1,"b.High school",0,4,"a.Rural",1,0,0,0,"a.Very important",1.60826361870522,1.64632718224242,0.842335244863042,1.52644303671061,1.52081874000676,1.38651348148181,1.23216375635299,0.572434649935179,0.593809532226126,1.45717375783483,-0.668540396885192,0.795962054169986,1.30435734069854,1.19085470146868,1.09599308941466,0.813822702215687,1.23089464007539
"19",0.154526012710554,47,"b.Female","c.Others",0,0,0,0,0,"b.High school",0,7,"e.City",1,0,0,0,"a.Very important",-1.08039406049602,-1.57359842134623,-0.611652589600967,-0.482937268612535,-1.54511358838346,-1.22566809000926,0.907606855967298,-0.431988803005586,-1.98289088706015,-0.180827651169126,-0.416774547676519,0.469700271428349,-0.870472110963277,-0.685836617138565,0.83273503929931,-1.2399685379596,-0.618350915091847
"20",1.42907594713299,69,"a.Male","a.White",1,0,0,1,3,"a.Less than high school",0,4,"b.Small town",1,0,0,0,"a.Very important",-0.455036092339842,-0.0305055627510969,-0.808137432096103,-0.275070340475658,-0.130067898357208,0.080422695736275,-0.390620745575481,-0.683094666240778,0.290668306427741,-1.2728285905051,-0.668540396885192,-0.835346859538202,-0.870472110963277,-0.685836617138565,0.569476989183957,0.813822702215687,-0.354172978639385
"21",0.664345986479529,49,"b.Female","a.White",1,1,1,1,3,"d.College degree or more",0,4,"e.City",1,0,0,0,"a.Very important",0.777414071411997,0.874780752944856,0.449365559872769,0.625686348117478,0.813295894993628,0.73346808860904,-0.390620745575481,-0.180882939770395,0.593809532226126,1.18417352300084,0.338522999949499,-0.509085076796565,-0.559782189297303,0.878072815034142,0.569476989183957,1.10722145081216,0.966716703622924
"22",-0.100383974173933,31,"b.Female","a.White",1,1,1,0,4,"c.Some college",0,4,"d.Suburbs",0,1,1,1,"a.Very important",0.795681128885829,0.504453982842447,0.449365559872769,1.04142020439123,0.813295894993628,0.080422695736275,-1.36429144673257,1.57685810287594,-0.315614145169029,1.45717375783483,-0.165008698467846,1.12222383691162,0.993667419032568,-0.0602728442694822,0.0429608889532503,1.40062019940863,0.966716703622924
"23",0.791800979921772,52,"b.Female","a.White",1,1,1,0,1,"c.Some college",0,3,"b.Small town",1,0,0,0,"b.Somewhat important",-1.03486296063962,0.103234323647289,-0.650949558099994,-2.0072947416163,0.105773049980501,0.080422695736275,0.258493055195909,-1.68751811918154,-0.618755370967414,0.0921725836648668,-0.165008698467846,-1.16160864227984,-1.18116203262925,-0.998618503573106,-2.32636156208493,-1.2399685379596,-1.41088472444923
"24",-0.227838967616176,25,"a.Male","a.White",1,1,1,1,3,"d.College degree or more",0,3,"a.Rural",1,0,1,0,"b.Somewhat important",0.907305423209914,0.638193869240833,1.07811705585721,0.556397372071852,1.04913684333134,0.080422695736275,1.55672065673869,0.82354051317037,-1.83132027416095,1.18417352300084,1.84911809520154,-0.509085076796565,0.993667419032568,0.878072815034142,-0.74681326139281,0.813822702215687,0.966716703622924
"25",0.536890993037285,48,"b.Female","a.White",1,1,1,1,4,"a.Less than high school",0,4,"e.City",1,0,1,0,"b.Somewhat important",1.12336596793665,0.370714096444061,2.02124429983386,0.417819419980601,0.577454946655919,0.080422695736275,1.55672065673869,1.07464637640556,1.50323320962128,1.18417352300084,1.84911809520154,0.795962054169986,-0.249092267631329,0.252509042165059,0.83273503929931,-0.359772292170194,0.438360830718
"26",-1.12002392171188,49,"a.Male","a.White",1,1,1,1,1,"d.College degree or more",0,5,"b.Small town",1,1,1,0,"a.Very important",0.357521160753678,0.339821207351312,-0.336573810107776,0.902842252299981,-0.130067898357208,0.73346808860904,-0.390620745575481,-1.68751811918154,-0.0124729193706438,-0.180827651169126,1.09382054757552,1.44848561965326,1.30435734069854,0.878072815034142,-0.483555211277456,-0.359772292170194,1.23089464007539
"27",0.027071019268311,35,"b.Female","a.White",1,1,1,1,2,"b.High school",0,4,"b.Small town",1,0,0,0,"a.Very important",0.307587350730256,0.339821207351312,0.370771622874715,0.0713745397524716,-0.130067898357208,0.73346808860904,-1.03973454634687,0.572434649935179,0.896950758024511,0.0921725836648668,0.590288849158172,-1.16160864227984,0.372287575700619,-0.373054730704024,0.569476989183957,0.813822702215687,-0.0899950421869232
"28",-0.100383974173933,61,"b.Female","a.White",1,1,1,1,3,"c.Some college",0,6,"e.City",0,0,0,0,"a.Very important",1.11190962647637,0.874780752944856,0.449365559872769,1.45715406066499,0.813295894993628,0.73346808860904,-1.03973454634687,1.07464637640556,0.896950758024511,1.18417352300084,-0.668540396885192,1.12222383691162,0.682977497366594,0.878072815034142,1.09599308941466,1.10722145081216,1.23089464007539
"29",1.1741659602485,32,"a.Male","a.White",1,1,1,1,3,"b.High school",0,5,"a.Rural",1,0,0,0,"a.Very important",0.396278395467957,0.504453982842447,0.842335244863042,-0.344359316521283,0.813295894993628,0.080422695736275,0.907606855967298,0.321328786699988,0.896950758024511,0.911173288166846,0.0867571507408265,-0.509085076796565,-0.870472110963277,0.252509042165059,0.0429608889532503,0.227025205022747,-0.618350915091847
